GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13
1500000US361031469011,361031469011,"Block Group 1, Census Tract 1469.01, Suffolk County, New York",1011,183,68,53,184,117,104,63,151,74,180,68,35,41,52,43,22,25,26,31,53,34,100,62,36,35
1500000US361031469012,361031469012,"Block Group 2, Census Tract 1469.01, Suffolk County, New York",920,178,0,12,183,76,111,72,92,63,99,53,80,92,129,72,10,17,43,36,77,63,46,42,50,35
1500000US361031469013,361031469013,"Block Group 3, Census Tract 1469.01, Suffolk County, New York",286,153,0,12,54,41,5,9,0,12,43,46,16,23,16,19,0,12,0,12,85,79,46,35,21,18
1500000US361031469014,361031469014,"Block Group 4, Census Tract 1469.01, Suffolk County, New York",443,127,5,10,33,30,94,70,51,34,76,51,37,31,20,22,0,12,0,12,49,50,20,22,58,48
1500000US361031469021,361031469021,"Block Group 1, Census Tract 1469.02, Suffolk County, New York",890,282,69,63,275,160,89,69,71,50,95,52,13,15,93,83,0,12,0,12,54,58,35,35,96,51
1500000US361031469022,361031469022,"Block Group 2, Census Tract 1469.02, Suffolk County, New York",387,120,0,12,53,38,59,44,103,69,45,34,23,27,45,31,0,12,0,12,22,25,0,12,37,46
1500000US361031469023,361031469023,"Block Group 3, Census Tract 1469.02, Suffolk County, New York",407,159,0,12,55,52,162,104,29,23,20,24,0,12,24,28,0,12,29,32,0,12,47,40,41,30
1500000US361031470011,361031470011,"Block Group 1, Census Tract 1470.01, Suffolk County, New York",401,138,99,106,24,29,91,58,33,33,22,26,0,12,29,29,16,20,20,23,30,29,9,14,28,27
1500000US361031470012,361031470012,"Block Group 2, Census Tract 1470.01, Suffolk County, New York",305,135,0,12,16,18,15,16,58,46,18,21,8,11,105,101,0,12,0,12,23,35,35,27,27,22
1500000US361031470013,361031470013,"Block Group 3, Census Tract 1470.01, Suffolk County, New York",1275,256,17,28,80,61,96,64,225,94,329,190,5,9,173,96,15,18,9,14,74,42,157,78,95,65
1500000US361031470031,361031470031,"Block Group 1, Census Tract 1470.03, Suffolk County, New York",1087,249,24,27,183,88,225,116,80,64,111,67,40,35,81,54,25,26,27,39,76,59,169,91,46,36
1500000US361031470032,361031470032,"Block Group 2, Census Tract 1470.03, Suffolk County, New York",834,251,8,13,97,50,110,69,83,79,13,21,79,74,111,84,11,17,94,101,22,33,83,64,123,95
1500000US361031470033,361031470033,"Block Group 3, Census Tract 1470.03, Suffolk County, New York",420,151,0,12,21,24,55,42,60,55,0,12,9,17,57,59,32,40,114,86,0,12,31,34,41,39
1500000US361031470041,361031470041,"Block Group 1, Census Tract 1470.04, Suffolk County, New York",120,71,25,31,53,41,5,5,2,3,3,4,2,3,26,17,1,3,2,3,0,12,1,3,0,12
1500000US361031471001,361031471001,"Block Group 1, Census Tract 1471, Suffolk County, New York",650,105,53,40,83,32,41,28,85,52,66,29,37,24,39,21,0,12,69,38,80,42,60,34,37,21
1500000US361031471002,361031471002,"Block Group 2, Census Tract 1471, Suffolk County, New York",414,104,38,24,61,39,37,29,50,35,36,24,34,29,64,26,10,11,27,20,16,14,17,15,24,18
1500000US361031471003,361031471003,"Block Group 3, Census Tract 1471, Suffolk County, New York",496,108,13,13,55,29,62,33,40,21,41,27,41,33,65,33,0,12,15,16,27,28,48,29,89,47
1500000US361031472001,361031472001,"Block Group 1, Census Tract 1472, Suffolk County, New York",1290,337,56,85,71,53,79,55,196,118,222,158,87,89,168,79,0,12,90,98,132,102,93,78,96,76
1500000US361031472002,361031472002,"Block Group 2, Census Tract 1472, Suffolk County, New York",261,203,0,12,0,12,19,28,75,72,100,149,13,23,11,18,0,12,0,12,13,22,30,48,0,12
1500000US361031472003,361031472003,"Block Group 3, Census Tract 1472, Suffolk County, New York",566,176,16,27,74,70,31,37,25,38,41,65,13,22,131,71,13,21,76,70,90,75,43,41,13,23
1500000US361031472004,361031472004,"Block Group 4, Census Tract 1472, Suffolk County, New York",379,147,14,23,26,31,60,54,46,36,43,47,27,32,57,57,0,12,24,34,0,12,37,40,45,52
1500000US361031472005,361031472005,"Block Group 5, Census Tract 1472, Suffolk County, New York",329,141,0,12,70,61,0,12,33,51,0,12,20,32,41,40,0,12,0,12,23,36,71,56,71,50
1500000US361031473001,361031473001,"Block Group 1, Census Tract 1473, Suffolk County, New York",489,216,49,76,0,12,60,67,82,80,106,109,40,45,19,29,0,12,0,12,19,31,65,76,49,56
1500000US361031473002,361031473002,"Block Group 2, Census Tract 1473, Suffolk County, New York",352,292,0,12,15,27,129,204,28,24,30,34,68,84,20,31,0,12,12,20,0,12,31,33,19,29
1500000US361031473003,361031473003,"Block Group 3, Census Tract 1473, Suffolk County, New York",727,336,47,59,32,36,144,177,201,105,152,134,29,33,13,23,0,12,52,84,12,19,21,33,24,24
1500000US361031473004,361031473004,"Block Group 4, Census Tract 1473, Suffolk County, New York",680,275,20,35,32,39,100,111,21,33,238,170,20,33,100,92,0,12,20,33,96,106,26,34,7,17
1500000US361031473005,361031473005,"Block Group 5, Census Tract 1473, Suffolk County, New York",428,161,0,12,130,102,18,30,15,24,31,36,0,12,113,128,0,12,0,12,17,27,91,69,13,21
1500000US361031473006,361031473006,"Block Group 6, Census Tract 1473, Suffolk County, New York",757,226,14,22,87,71,70,51,136,92,121,71,26,29,69,52,63,63,22,25,53,66,74,83,22,26
1500000US361031474011,361031474011,"Block Group 1, Census Tract 1474.01, Suffolk County, New York",897,222,58,77,90,67,101,65,77,63,179,151,11,18,174,94,0,12,29,33,0,12,68,40,110,80
1500000US361031474012,361031474012,"Block Group 2, Census Tract 1474.01, Suffolk County, New York",808,182,0,12,48,41,91,66,109,73,109,98,11,18,93,69,25,31,57,66,115,71,56,43,94,58
1500000US361031474013,361031474013,"Block Group 3, Census Tract 1474.01, Suffolk County, New York",1009,323,0,12,16,25,115,86,140,99,124,91,42,64,64,68,39,52,98,109,65,51,101,83,205,124
1500000US361031474014,361031474014,"Block Group 4, Census Tract 1474.01, Suffolk County, New York",398,184,0,12,0,12,16,26,79,82,80,71,27,32,139,92,0,12,0,12,0,12,41,41,16,25
1500000US361031474021,361031474021,"Block Group 1, Census Tract 1474.02, Suffolk County, New York",602,121,17,20,134,69,117,56,78,43,55,28,19,22,58,41,0,12,0,12,52,34,31,30,41,29
1500000US361031474022,361031474022,"Block Group 2, Census Tract 1474.02, Suffolk County, New York",534,125,30,32,47,28,48,41,118,59,74,51,45,47,53,53,13,18,12,20,20,22,63,43,11,18
1500000US361031474023,361031474023,"Block Group 3, Census Tract 1474.02, Suffolk County, New York",648,137,32,30,90,44,90,51,51,38,86,56,18,15,103,57,18,21,20,23,32,29,56,35,52,35
1500000US361031475011,361031475011,"Block Group 1, Census Tract 1475.01, Suffolk County, New York",365,153,0,12,13,20,45,58,36,42,17,27,37,34,52,63,26,44,20,26,0,12,90,59,29,43
1500000US361031475012,361031475012,"Block Group 2, Census Tract 1475.01, Suffolk County, New York",1015,267,40,45,59,53,94,103,23,38,159,92,48,47,139,78,0,12,88,76,177,108,75,78,113,83
1500000US361031475013,361031475013,"Block Group 3, Census Tract 1475.01, Suffolk County, New York",246,160,20,31,54,56,19,30,24,26,15,26,11,17,11,19,0,12,0,12,56,51,21,32,15,25
1500000US361031475014,361031475014,"Block Group 4, Census Tract 1475.01, Suffolk County, New York",321,129,10,17,20,31,0,12,20,32,52,49,59,66,48,41,0,12,18,30,24,35,42,39,28,42
1500000US361031475015,361031475015,"Block Group 5, Census Tract 1475.01, Suffolk County, New York",703,266,0,12,23,38,100,119,179,118,76,71,20,32,57,48,11,19,11,17,44,45,19,23,163,125
1500000US361031475016,361031475016,"Block Group 6, Census Tract 1475.01, Suffolk County, New York",580,197,12,21,52,44,114,62,60,52,80,92,42,41,70,55,31,33,35,42,34,39,40,47,10,16
1500000US361031475021,361031475021,"Block Group 1, Census Tract 1475.02, Suffolk County, New York",535,116,0,12,31,30,25,29,45,35,171,87,17,21,87,61,27,30,0,12,25,31,66,47,41,41
1500000US361031475022,361031475022,"Block Group 2, Census Tract 1475.02, Suffolk County, New York",582,179,11,17,91,59,35,37,31,27,101,105,37,32,63,42,0,12,15,24,67,47,73,56,58,60
1500000US361031475023,361031475023,"Block Group 3, Census Tract 1475.02, Suffolk County, New York",895,173,6,9,98,58,109,80,136,79,137,69,0,12,209,101,31,34,0,12,82,65,16,18,71,47
1500000US361031475024,361031475024,"Block Group 4, Census Tract 1475.02, Suffolk County, New York",777,187,0,12,57,46,88,86,39,38,161,81,117,68,69,52,9,14,21,31,83,67,76,67,57,45
1500000US361031475025,361031475025,"Block Group 5, Census Tract 1475.02, Suffolk County, New York",383,111,0,12,34,38,10,15,68,65,84,47,27,30,56,54,0,12,15,23,0,12,25,27,64,59
1500000US361031475031,361031475031,"Block Group 1, Census Tract 1475.03, Suffolk County, New York",781,148,0,12,65,56,77,57,103,65,144,74,36,36,140,125,0,12,57,42,79,47,25,29,55,52
1500000US361031476011,361031476011,"Block Group 1, Census Tract 1476.01, Suffolk County, New York",620,146,30,21,24,22,69,40,187,92,105,51,9,14,85,45,14,16,0,12,15,15,8,13,74,44
1500000US361031476012,361031476012,"Block Group 2, Census Tract 1476.01, Suffolk County, New York",454,117,13,20,36,28,17,15,37,25,114,62,31,30,51,40,6,9,19,20,26,24,62,43,42,33
1500000US361031476021,361031476021,"Block Group 1, Census Tract 1476.02, Suffolk County, New York",608,199,31,34,17,31,32,34,67,62,167,124,11,17,90,67,10,16,11,17,66,50,63,59,43,39
1500000US361031476022,361031476022,"Block Group 2, Census Tract 1476.02, Suffolk County, New York",885,196,0,12,93,70,78,67,122,77,172,112,0,12,184,151,18,29,0,12,62,44,98,64,58,65
1500000US361031476023,361031476023,"Block Group 3, Census Tract 1476.02, Suffolk County, New York",406,332,0,12,61,75,18,22,63,73,128,110,11,20,50,64,0,12,0,12,11,20,0,12,64,82
1500000US361031476024,361031476024,"Block Group 4, Census Tract 1476.02, Suffolk County, New York",330,149,0,12,23,35,42,44,73,70,20,29,0,12,22,34,0,12,38,44,38,43,37,43,37,38
1500000US361031477011,361031477011,"Block Group 1, Census Tract 1477.01, Suffolk County, New York",861,124,24,30,76,44,149,66,113,49,31,28,44,35,127,63,31,38,61,45,60,52,61,39,84,47
1500000US361031477012,361031477012,"Block Group 2, Census Tract 1477.01, Suffolk County, New York",592,119,0,12,25,25,66,42,137,55,94,58,52,32,62,44,30,47,0,12,40,31,18,21,68,41
1500000US361031477021,361031477021,"Block Group 1, Census Tract 1477.02, Suffolk County, New York",837,193,9,14,83,46,89,68,87,49,114,69,44,39,80,49,0,12,109,102,61,50,75,50,86,48
1500000US361031477022,361031477022,"Block Group 2, Census Tract 1477.02, Suffolk County, New York",369,105,0,12,18,22,7,12,72,45,71,53,45,63,38,24,29,22,10,17,16,18,13,20,50,41
1500000US361031477023,361031477023,"Block Group 3, Census Tract 1477.02, Suffolk County, New York",715,204,27,40,17,12,138,73,70,58,145,76,0,12,160,91,7,11,47,54,48,48,33,28,23,29
1500000US361031477024,361031477024,"Block Group 4, Census Tract 1477.02, Suffolk County, New York",298,131,17,26,42,32,39,34,21,21,27,34,37,27,42,37,15,24,11,17,17,22,9,14,21,26
1500000US361031478021,361031478021,"Block Group 1, Census Tract 1478.02, Suffolk County, New York",375,107,0,12,32,28,40,34,28,25,22,19,47,33,33,35,11,17,29,25,67,51,10,16,56,34
1500000US361031478022,361031478022,"Block Group 2, Census Tract 1478.02, Suffolk County, New York",618,188,30,28,54,38,72,73,34,26,125,83,34,30,149,65,29,25,9,14,9,14,22,26,51,35
1500000US361031478023,361031478023,"Block Group 3, Census Tract 1478.02, Suffolk County, New York",677,135,25,31,16,20,176,99,37,26,45,35,67,49,150,101,36,35,11,18,48,48,48,32,18,18
1500000US361031478031,361031478031,"Block Group 1, Census Tract 1478.03, Suffolk County, New York",674,114,0,12,79,46,57,41,51,34,75,51,29,19,168,72,11,17,18,19,63,40,36,47,87,41
1500000US361031478032,361031478032,"Block Group 2, Census Tract 1478.03, Suffolk County, New York",625,110,18,19,95,46,102,47,9,14,90,52,27,26,81,40,21,23,44,41,44,38,29,22,65,40
1500000US361031478041,361031478041,"Block Group 1, Census Tract 1478.04, Suffolk County, New York",1261,236,5,9,88,47,193,75,222,82,236,109,79,47,122,65,0,12,36,31,110,67,68,44,102,63
1500000US361031478042,361031478042,"Block Group 2, Census Tract 1478.04, Suffolk County, New York",469,114,19,31,43,34,64,46,56,44,42,38,35,31,112,50,0,12,25,23,23,23,34,28,16,20
1500000US361031478043,361031478043,"Block Group 3, Census Tract 1478.04, Suffolk County, New York",599,163,0,12,73,45,80,50,128,70,29,28,53,52,38,33,98,66,0,12,67,46,14,18,19,21
1500000US361031478044,361031478044,"Block Group 4, Census Tract 1478.04, Suffolk County, New York",493,162,10,15,38,38,172,131,53,40,70,49,26,33,44,57,0,12,28,21,20,22,32,36,0,12
1500000US361031479011,361031479011,"Block Group 1, Census Tract 1479.01, Suffolk County, New York",860,177,0,12,87,74,78,67,61,39,150,104,35,36,156,63,44,39,50,39,48,47,46,37,105,77
1500000US361031479012,361031479012,"Block Group 2, Census Tract 1479.01, Suffolk County, New York",362,131,0,12,40,53,74,64,21,18,19,21,40,62,52,39,31,35,0,12,55,72,19,22,11,18
1500000US361031479013,361031479013,"Block Group 3, Census Tract 1479.01, Suffolk County, New York",734,205,6,11,19,21,65,55,180,121,48,40,16,25,168,99,114,110,0,12,45,36,46,43,27,35
1500000US361031479021,361031479021,"Block Group 1, Census Tract 1479.02, Suffolk County, New York",487,197,49,64,97,67,19,20,46,32,81,43,29,26,33,33,0,12,59,68,10,17,11,15,53,44
1500000US361031479022,361031479022,"Block Group 2, Census Tract 1479.02, Suffolk County, New York",373,138,9,15,24,27,29,27,55,35,58,52,0,12,60,63,0,12,10,14,45,31,9,15,74,61
1500000US361031479023,361031479023,"Block Group 3, Census Tract 1479.02, Suffolk County, New York",599,155,19,20,50,36,20,22,130,114,8,12,20,25,100,56,9,15,16,19,108,104,68,43,51,35
1500000US361031479024,361031479024,"Block Group 4, Census Tract 1479.02, Suffolk County, New York",415,120,53,37,27,24,79,53,66,42,14,17,24,21,36,35,19,23,36,30,0,12,29,26,32,43
1500000US361031580011,361031580011,"Block Group 1, Census Tract 1580.01, Suffolk County, New York",385,66,2,3,62,28,51,20,64,28,15,9,15,11,64,36,15,11,8,7,32,15,28,16,29,23
1500000US361031580012,361031580012,"Block Group 2, Census Tract 1580.01, Suffolk County, New York",433,91,26,17,69,29,81,31,44,30,48,21,27,38,33,18,2,4,32,18,37,20,19,13,15,10
1500000US361031580013,361031580013,"Block Group 3, Census Tract 1580.01, Suffolk County, New York",325,105,0,12,10,15,21,22,35,29,18,21,18,18,25,22,20,21,21,23,115,60,20,21,22,19
1500000US361031580014,361031580014,"Block Group 4, Census Tract 1580.01, Suffolk County, New York",522,93,64,43,52,34,140,72,9,13,58,44,10,14,45,31,9,13,30,28,32,27,30,26,43,23
1500000US361031580015,361031580015,"Block Group 5, Census Tract 1580.01, Suffolk County, New York",262,85,18,20,65,44,0,12,51,45,19,15,32,26,26,21,0,12,0,12,10,15,41,43,0,12
1500000US361031580021,361031580021,"Block Group 1, Census Tract 1580.02, Suffolk County, New York",542,207,31,36,55,40,163,97,23,37,54,49,0,12,90,71,0,12,33,37,40,43,23,37,30,48
1500000US361031580022,361031580022,"Block Group 2, Census Tract 1580.02, Suffolk County, New York",548,223,0,12,54,47,153,162,34,41,36,56,36,39,55,61,0,12,15,29,28,31,93,94,44,46
1500000US361031580023,361031580023,"Block Group 3, Census Tract 1580.02, Suffolk County, New York",724,212,23,30,116,106,74,66,60,75,159,153,39,43,22,30,0,12,90,76,107,86,25,34,9,17
1500000US361031580024,361031580024,"Block Group 4, Census Tract 1580.02, Suffolk County, New York",396,186,11,17,50,66,0,12,173,145,16,25,0,12,85,66,0,12,11,19,14,25,36,37,0,12
1500000US361031580025,361031580025,"Block Group 5, Census Tract 1580.02, Suffolk County, New York",460,201,0,12,124,103,56,42,52,65,33,39,49,68,40,44,0,12,12,20,41,39,16,25,37,42
1500000US361031580026,361031580026,"Block Group 6, Census Tract 1580.02, Suffolk County, New York",461,137,0,12,55,68,86,94,55,40,32,39,19,30,105,68,0,12,0,12,69,51,30,35,10,18
1500000US361031580061,361031580061,"Block Group 1, Census Tract 1580.06, Suffolk County, New York",1019,204,34,40,47,41,80,51,127,60,135,75,79,55,124,73,79,66,46,41,127,93,48,44,93,73
1500000US361031580062,361031580062,"Block Group 2, Census Tract 1580.06, Suffolk County, New York",1134,222,14,23,74,56,152,83,190,79,181,100,53,51,89,48,0,12,36,40,105,57,155,93,85,69
1500000US361031580063,361031580063,"Block Group 3, Census Tract 1580.06, Suffolk County, New York",377,142,7,15,11,19,25,33,84,66,93,66,0,12,28,31,10,16,31,35,0,12,88,125,0,12
1500000US361031580064,361031580064,"Block Group 4, Census Tract 1580.06, Suffolk County, New York",241,171,0,12,29,33,0,12,8,16,0,12,22,32,68,85,0,12,51,78,0,12,48,43,15,23
1500000US361031580071,361031580071,"Block Group 1, Census Tract 1580.07, Suffolk County, New York",559,124,75,49,102,52,129,78,88,56,54,35,4,9,38,31,5,11,3,6,8,16,35,29,18,25
1500000US361031580072,361031580072,"Block Group 2, Census Tract 1580.07, Suffolk County, New York",310,108,21,34,36,37,46,46,48,31,66,42,0,12,20,18,0,12,3,6,28,18,22,25,20,24
1500000US361031580073,361031580073,"Block Group 3, Census Tract 1580.07, Suffolk County, New York",248,79,18,22,40,29,68,40,73,46,30,26,0,12,19,19,0,12,0,12,0,12,0,12,0,12
1500000US361031580074,361031580074,"Block Group 4, Census Tract 1580.07, Suffolk County, New York",1211,232,91,53,234,99,266,100,274,104,181,82,24,31,37,28,26,32,0,12,11,15,36,41,31,47
1500000US361031580091,361031580091,"Block Group 1, Census Tract 1580.09, Suffolk County, New York",566,100,12,20,89,60,116,61,90,53,51,24,1,4,46,40,8,12,42,33,35,33,38,29,38,33
1500000US361031580092,361031580092,"Block Group 2, Census Tract 1580.09, Suffolk County, New York",698,154,4,8,64,37,105,59,101,50,54,37,26,21,52,29,20,16,42,25,41,28,81,36,108,69
1500000US361031580101,361031580101,"Block Group 1, Census Tract 1580.10, Suffolk County, New York",958,177,8,20,236,115,142,67,75,54,118,65,41,40,85,58,22,25,47,44,46,38,35,37,103,84
1500000US361031580102,361031580102,"Block Group 2, Census Tract 1580.10, Suffolk County, New York",479,158,0,12,60,63,71,41,58,44,49,38,29,32,35,52,32,42,11,18,17,28,13,23,104,88
1500000US361031580103,361031580103,"Block Group 3, Census Tract 1580.10, Suffolk County, New York",395,182,5,13,59,57,47,40,30,36,11,17,0,12,109,76,20,32,11,17,22,28,25,29,56,58
1500000US361031580111,361031580111,"Block Group 1, Census Tract 1580.11, Suffolk County, New York",876,179,17,28,95,52,140,75,109,66,49,31,0,12,45,36,94,68,33,27,101,66,51,44,142,59
1500000US361031580112,361031580112,"Block Group 2, Census Tract 1580.11, Suffolk County, New York",957,163,11,18,86,59,170,94,176,91,71,50,60,45,60,58,46,45,67,46,82,52,36,38,92,52
1500000US361031580113,361031580113,"Block Group 3, Census Tract 1580.11, Suffolk County, New York",439,121,0,12,0,12,164,113,42,35,72,55,25,28,0,12,41,46,43,55,31,38,21,34,0,12
1500000US361031581021,361031581021,"Block Group 1, Census Tract 1581.02, Suffolk County, New York",1246,220,0,12,66,44,73,51,277,122,218,93,17,20,192,88,6,10,100,62,65,57,106,67,126,74
1500000US361031581022,361031581022,"Block Group 2, Census Tract 1581.02, Suffolk County, New York",1172,250,55,61,105,67,130,90,343,241,50,44,0,12,189,100,18,29,34,32,99,67,57,55,92,76
1500000US361031581031,361031581031,"Block Group 1, Census Tract 1581.03, Suffolk County, New York",1614,221,31,48,131,71,278,133,347,167,278,135,63,45,209,134,21,26,50,48,79,62,83,59,44,38
1500000US361031581032,361031581032,"Block Group 2, Census Tract 1581.03, Suffolk County, New York",635,197,44,54,19,23,76,58,113,93,93,75,10,17,76,66,0,12,40,36,98,72,59,53,7,12
1500000US361031581041,361031581041,"Block Group 1, Census Tract 1581.04, Suffolk County, New York",1246,239,43,44,85,71,107,74,53,32,255,111,122,66,243,83,35,35,125,110,63,49,83,63,32,30
1500000US361031581042,361031581042,"Block Group 2, Census Tract 1581.04, Suffolk County, New York",1003,221,9,14,106,66,168,72,148,81,222,133,10,15,54,37,35,42,100,57,94,50,51,37,6,10
1500000US361031581043,361031581043,"Block Group 3, Census Tract 1581.04, Suffolk County, New York",826,228,0,12,93,54,119,127,125,67,97,54,3,7,133,73,38,50,74,57,52,39,38,33,54,47
1500000US361031581071,361031581071,"Block Group 1, Census Tract 1581.07, Suffolk County, New York",683,162,12,19,74,58,122,79,36,39,114,62,42,34,54,41,0,12,31,27,128,65,10,15,60,52
1500000US361031581072,361031581072,"Block Group 2, Census Tract 1581.07, Suffolk County, New York",1348,215,0,12,191,83,158,70,125,56,104,49,109,91,103,63,16,19,84,53,197,95,121,79,140,79
1500000US361031581081,361031581081,"Block Group 1, Census Tract 1581.08, Suffolk County, New York",1368,144,36,37,109,58,164,72,285,117,134,47,11,15,209,70,21,19,97,57,141,50,69,46,92,55
1500000US361031581101,361031581101,"Block Group 1, Census Tract 1581.10, Suffolk County, New York",1133,216,0,12,155,113,126,70,144,65,183,99,58,36,131,70,51,48,74,47,89,53,79,38,43,40
1500000US361031581102,361031581102,"Block Group 2, Census Tract 1581.10, Suffolk County, New York",955,245,0,12,60,55,154,71,158,78,79,51,34,32,49,38,7,12,101,68,101,62,115,116,97,102
1500000US361031581111,361031581111,"Block Group 1, Census Tract 1581.11, Suffolk County, New York",1075,177,51,38,31,25,96,66,115,51,170,97,76,49,108,65,11,17,56,42,97,54,135,60,129,68
1500000US361031581112,361031581112,"Block Group 2, Census Tract 1581.11, Suffolk County, New York",693,139,5,9,87,60,58,34,126,66,95,60,13,15,113,64,25,31,10,15,65,37,35,30,61,42
1500000US361031581121,361031581121,"Block Group 1, Census Tract 1581.12, Suffolk County, New York",916,223,37,58,11,14,219,130,142,86,61,40,47,38,187,94,4,8,27,25,16,19,100,57,65,41
1500000US361031581122,361031581122,"Block Group 2, Census Tract 1581.12, Suffolk County, New York",955,230,35,47,97,53,78,55,182,89,115,69,33,34,139,78,7,11,56,53,100,69,43,36,70,75
1500000US361031581141,361031581141,"Block Group 1, Census Tract 1581.14, Suffolk County, New York",1385,191,0,12,56,43,210,94,246,90,240,104,111,85,214,110,9,15,49,43,101,55,116,65,33,29
1500000US361031581151,361031581151,"Block Group 1, Census Tract 1581.15, Suffolk County, New York",1123,248,14,25,40,36,257,118,128,93,107,72,61,54,81,57,36,39,58,46,132,71,150,104,59,57
1500000US361031581152,361031581152,"Block Group 2, Census Tract 1581.15, Suffolk County, New York",1011,260,0,12,0,12,194,122,157,89,236,95,61,58,229,134,0,12,51,47,0,12,49,53,34,53
1500000US361031581153,361031581153,"Block Group 3, Census Tract 1581.15, Suffolk County, New York",841,262,0,12,0,12,28,33,154,90,154,110,18,29,192,130,0,12,30,35,156,106,72,70,37,35
1500000US361031581161,361031581161,"Block Group 1, Census Tract 1581.16, Suffolk County, New York",682,173,4,6,47,26,64,51,116,67,82,59,86,46,89,57,4,7,21,24,35,25,46,28,88,53
1500000US361031581162,361031581162,"Block Group 2, Census Tract 1581.16, Suffolk County, New York",308,97,0,12,4,8,11,13,78,57,13,13,44,47,68,45,0,12,30,33,12,14,42,33,6,9
1500000US361031582021,361031582021,"Block Group 1, Census Tract 1582.02, Suffolk County, New York",937,341,35,44,66,55,124,118,177,120,78,66,99,77,34,40,46,60,64,75,29,33,48,60,137,131
1500000US361031582022,361031582022,"Block Group 2, Census Tract 1582.02, Suffolk County, New York",1139,488,17,28,56,46,198,142,78,59,173,143,30,43,136,98,0,12,0,12,254,152,178,130,19,23
1500000US361031582023,361031582023,"Block Group 3, Census Tract 1582.02, Suffolk County, New York",932,294,0,12,100,79,119,71,63,92,307,193,66,68,73,54,14,22,36,48,90,80,64,57,0,12
1500000US361031582024,361031582024,"Block Group 4, Census Tract 1582.02, Suffolk County, New York",652,232,30,45,53,41,80,64,130,111,121,81,16,27,58,46,20,24,92,93,15,23,20,27,17,27
1500000US361031582025,361031582025,"Block Group 5, Census Tract 1582.02, Suffolk County, New York",748,207,36,58,175,112,185,131,30,36,52,62,26,35,19,31,6,12,47,58,88,78,84,81,0,12
1500000US361031582031,361031582031,"Block Group 1, Census Tract 1582.03, Suffolk County, New York",845,129,11,11,103,58,118,53,75,41,111,53,59,44,165,99,0,12,25,27,85,50,58,41,35,24
1500000US361031582051,361031582051,"Block Group 1, Census Tract 1582.05, Suffolk County, New York",449,104,31,26,34,23,6,9,49,33,101,40,37,31,7,11,13,15,15,17,91,66,17,19,48,32
1500000US361031582052,361031582052,"Block Group 2, Census Tract 1582.05, Suffolk County, New York",614,109,12,20,58,49,56,42,63,29,130,50,52,41,86,38,14,20,27,25,34,27,29,22,53,40
1500000US361031582061,361031582061,"Block Group 1, Census Tract 1582.06, Suffolk County, New York",503,126,26,40,31,27,37,39,3,8,16,26,43,36,72,65,10,16,0,12,119,70,66,58,80,54
1500000US361031582062,361031582062,"Block Group 2, Census Tract 1582.06, Suffolk County, New York",570,114,33,31,74,51,54,47,100,68,48,34,9,15,52,37,7,12,38,37,66,61,27,33,62,51
1500000US361031582063,361031582063,"Block Group 3, Census Tract 1582.06, Suffolk County, New York",638,148,17,27,117,90,130,67,134,82,19,23,60,39,84,66,15,22,18,20,0,12,18,17,26,23
1500000US361031582071,361031582071,"Block Group 1, Census Tract 1582.07, Suffolk County, New York",293,55,11,9,52,21,42,22,27,18,5,6,13,10,36,17,14,10,24,17,39,24,14,17,16,11
1500000US361031582072,361031582072,"Block Group 2, Census Tract 1582.07, Suffolk County, New York",687,182,40,43,108,57,20,21,127,80,133,55,20,24,121,85,13,20,0,12,23,37,43,34,39,47
1500000US361031582073,361031582073,"Block Group 3, Census Tract 1582.07, Suffolk County, New York",277,76,0,12,10,16,22,21,34,38,123,73,11,17,32,29,0,12,0,12,18,20,17,18,10,14
1500000US361031582074,361031582074,"Block Group 4, Census Tract 1582.07, Suffolk County, New York",893,164,46,35,116,67,100,53,117,68,124,71,19,19,152,75,19,22,45,36,91,57,28,25,36,43
1500000US361031583041,361031583041,"Block Group 1, Census Tract 1583.04, Suffolk County, New York",792,235,28,41,124,114,18,28,138,108,86,69,62,73,69,60,0,12,76,73,27,40,164,115,0,12
1500000US361031583042,361031583042,"Block Group 2, Census Tract 1583.04, Suffolk County, New York",839,251,68,83,17,27,111,84,105,89,57,56,17,27,155,110,32,38,44,40,66,56,36,41,131,88
1500000US361031583043,361031583043,"Block Group 3, Census Tract 1583.04, Suffolk County, New York",708,218,0,12,55,50,41,42,62,74,167,108,28,36,52,48,10,19,27,33,123,107,143,104,0,12
1500000US361031583044,361031583044,"Block Group 4, Census Tract 1583.04, Suffolk County, New York",740,339,0,12,157,124,81,90,34,55,81,72,96,91,76,95,17,27,31,37,89,89,27,42,51,58
1500000US361031583061,361031583061,"Block Group 1, Census Tract 1583.06, Suffolk County, New York",953,178,0,12,69,45,48,39,34,34,102,58,45,41,101,80,69,41,46,38,217,107,113,67,109,84
1500000US361031583062,361031583062,"Block Group 2, Census Tract 1583.06, Suffolk County, New York",407,131,0,12,21,31,54,38,51,43,66,65,28,33,83,66,0,12,13,20,51,42,40,38,0,12
